year,city_token,name,population,area_sqmi,area_ha,m2_per_person
1990,Santa Rosa,"Santa Rosa, CA",194560.0,67.2,17404.720101457922,894.5682617936844
2000,Santa Rosa,"Santa Rosa, CA",285408.0,101.99,26415.288737316863,925.5272710406458
2010,Santa Rosa,"Santa Rosa, CA                                                                                      ",308231.0,97.99,25379.293493182464,823.3854963706591
2020,Santa Rosa,"Santa Rosa, CA",297329.0,79.39,20561.915607957504,691.5543256109395
1950,Canton,Canton,173917.0,33.1,8572.86064521216,492.9282729814889
1960,Canton,Canton,213574.0,50.7,13131.239719403522,614.8332530834053
1970,Canton,Canton,244177.0,77.2,19994.70821179392,818.8612445805264
1980,Canton,Canton,244888.0,93.0,24086.889426124802,983.5879841447846
1990,Canton,"Canton, OH",244576.0,109.1,28256.77028376576,1155.3370029670023
2000,Canton,"Canton, OH",266595.0,143.51,37168.91937143193,1394.2091701431734
2010,Canton,"Canton, OH                                                                                          ",279245.0,166.45,43110.35209654272,1543.8182275973686
2020,Canton,"Canton, OH",295319.0,180.19,46668.99576014439,1580.2909992294565
1950,Atlantic City,Atlantic City,105083.0,55.0,14244.934606848,1355.5888780152834
1960,Atlantic City,Atlantic City,124902.0,60.0,15539.928662016002,1244.1697220233464
1980,Atlantic City,Atlantic City,146034.0,78.0,20201.907260620803,1383.3701234384323
1990,Atlantic City,"Atlantic City, NJ",169993.0,88.7,22973.194538680324,1351.420031335427
2000,Atlantic City,"Atlantic City, NJ",227180.0,120.86,31302.596301520898,1377.8764108425432
2010,Atlantic City,"Atlantic City, NJ                                                                                   ",248402.0,125.14,32411.111212744705,1304.7846318767445
2020,Atlantic City,"Atlantic City--Ocean City--Villas, NJ",294921.0,162.87,42183.136353042435,1430.3198603369185
1950,Lincoln,Lincoln,99509.0,26.4,6837.56861128704,687.1306727318172
1960,Lincoln,Lincoln,136220.0,35.0,9064.958386176,665.4645710010278
1970,Lincoln,Lincoln,153443.0,52.1,13493.838054850561,879.403951620508
1980,Lincoln,Lincoln,173550.0,64.0,16575.9239061504,955.109415508522
1990,Lincoln,"Lincoln, NE",192558.0,64.4,16679.523430563844,866.2077623658245
2000,Lincoln,"Lincoln, NE",226582.0,78.12,20232.987117944835,892.965333430936
2010,Lincoln,"Lincoln, NE                                                                                         ",258719.0,88.47,22913.624812142592,885.6568250550827
2020,Lincoln,"Lincoln, NE",291217.0,94.17,24389.918035034116,837.5169730831001
1950,Shreveport,Shreveport,150208.0,30.4,7873.56385542144,524.1773977032808
1960,Shreveport,Shreveport,208583.0,52.4,13571.53769816064,650.6540656794004
1970,Shreveport,Shreveport,234564.0,94.3,24423.58788046848,1041.2334322602137
1980,Shreveport,Shreveport,263827.0,120.0,31079.857324032004,1178.0392956002229
1990,Shreveport,"Shreveport, LA",256489.0,146.5,37943.3258164224,1479.3354029382315
2000,Shreveport,"Shreveport, LA",275213.0,154.66,40056.75611445658,1455.4819763040473
2010,Shreveport,"Shreveport, LA                                                                                      ",298317.0,185.23,47974.34976775373,1608.1668080516274
2020,Shreveport,"Shreveport, LA",288052.0,180.84,46837.34498731623,1626.003117052346
1950,Asheville,Asheville,58437.0,16.1,4169.880857640961,713.5686051030958
1960,Asheville,Asheville,68592.0,32.3,8365.66159638528,1219.6264282110567
1970,Asheville,Asheville,72451.0,38.2,9893.754581483521,1365.578747219986
1980,Asheville,Asheville,102400.0,83.0,21496.9013157888,2099.30676912
1990,Asheville,"Asheville, NC",110429.0,94.6,24501.28752377856,2218.7367017521265
2000,Asheville,"Asheville, NC",221570.0,206.76,53550.594169307136,2416.870251807877
2010,Asheville,"Asheville, NC                                                                                       ",280648.0,264.88,68603.60506657997,2444.471546798123
2020,Asheville,"Asheville, NC",285776.0,248.58,64381.92444673229,2252.8807333972163
1950,Davenport,Davenport,194925.0,54.8,14193.134844641281,728.1331201560231
1960,Davenport,Davenport,227176.0,95.9,24837.985978122244,1093.3367071399375
1970,Davenport,Davenport,266119.0,118.4,30665.459226378243,1152.321300860827
1980,Davenport,Davenport,285024.0,142.0,36777.831166771204,1290.341556036376
1990,Davenport,"Davenport--Rock Island--Moline, IA--IL",264018.0,146.0,37813.8264109056,1432.2442564865125
2000,Davenport,"Davenport, IA--IL",270626.0,123.87,32082.182722732035,1185.4804313972802
2010,Davenport,"Davenport, IA--IL                                                                                   ",280051.0,138.23,35801.40564917453,1278.3887809425614
2020,Davenport,"Davenport, IA--IL",285211.0,134.86,34928.5796559913,1224.6575221850244
1950,Springfield,Springfield,356908.0,167.3,43330.501085921285,1214.0523912582876
1960,Springfield,Springfield,449777.0,238.8,61848.91607482369,1375.1017965530405
1970,Springfield,Springfield,514308.0,237.8,61589.917263790085,1197.5298316143262
1980,Springfield,Springfield,505822.0,283.0,73296.66352250881,1449.0604110242102
1990,Springfield,"Springfield, MA--CT",532747.0,301.9,78191.74105104383,1467.7087069667934
2000,Springfield,"Springfield, MA--CT",573610.0,308.98,80025.45263316174,1395.1195521898455
2010,Springfield,"Springfield, MA--CT                                                                                 ",621300.0,348.56,90276.62557387163,1453.0279345545086
2020,Springfield,"Springfield, MA--CT",442145.0,201.77,52258.19010224948,1181.924257930079
1950,South Bend,South Bend,168165.0,37.2,9634.755770449921,572.9346636012203
1960,South Bend,South Bend,218933.0,64.0,16575.9239061504,757.1231338423354
1970,South Bend,South Bend,288572.0,102.8,26625.07777425408,922.6493829704226
1980,South Bend,South Bend,226331.0,94.0,24345.8882371584,1075.6762545633785
1990,South Bend,"South Bend--Mishawaka, IN--MI",237932.0,120.4,31183.456848445443,1310.603737557178
2000,South Bend,"South Bend, IN--MI",276498.0,155.8,40352.014759034886,1459.3962617825403
2010,South Bend,"South Bend, IN--MI                                                                                  ",278165.0,161.08,41719.52848129229,1499.8122869984466
2020,South Bend,"South Bend, IN--MI",278921.0,147.93,38313.69411620045,1373.6396368936169
1980,Concord,Concord,71994.0,57.0,14762.9322289152,2050.578135527294
2000,Concord,"Concord, CA",552624.0,176.46,45702.930194989065,827.0167454723115
2010,Concord,"Concord, CA                                                                                         ",615968.0,203.75,52771.007748096,856.7167084669334
2020,Concord,"Concord--Walnut Creek, CA",538583.0,175.76,45521.63102726554,845.2110636107255
2000,Santa Clarita,"Santa Clarita, CA",170481.0,54.33,14071.405403455488,825.3943491330698
2010,Santa Clarita,"Santa Clarita, CA                                                                                   ",258653.0,76.73,19872.97877060813,768.3258562865357
2020,Santa Clarita,"Santa Clarita, CA",278031.0,77.85,20163.05743896576,725.2089673081692
1970,Lakeland,Lakeland,66739.0,27.3,7070.667541217281,1059.4506272520237
1980,Lakeland,Lakeland,114360.0,77.0,19942.9084495872,1743.8709732062962
1990,Lakeland,"Lakeland, FL",147628.0,95.2,24656.68681039872,1670.1903981899586
2000,Lakeland,"Lakeland, FL",199487.0,120.6,31235.256610652163,1565.7790538056195
2010,Lakeland,"Lakeland, FL                                                                                        ",262596.0,146.02,37819.006387126276,1440.197352096996
2020,Lakeland,"Lakeland, FL",277915.0,145.93,37795.696494133255,1359.973247004777
1970,Rockford,Rockford,206084.0,61.0,15798.927473049602,766.6256222244134
1980,Rockford,Rockford,204304.0,77.0,19942.9084495872,976.1389130700917
1990,Rockford,"Rockford, IL",207826.0,91.1,23594.79168516096,1135.3147192921463
2000,Rockford,"Rockford, IL",270414.0,139.08,36021.55463855309,1332.0891166342383
2010,Rockford,"Rockford, IL                                                                                        ",296863.0,153.01,39629.40807625114,1334.9392843247942
2020,Rockford,"Rockford, IL",276443.0,133.81,34656.63090440602,1253.662813108164
1950,Reading,Reading,154931.0,26.4,6837.56861128704,441.3299217901543
1960,Reading,Reading,160297.0,33.1,8572.86064521216,534.8110473191738
1970,Reading,Reading,167932.0,41.1,10644.851133480961,633.8786612129292
1980,Reading,Reading,173450.0,52.0,13467.938173747201,776.4738065002712
1990,Reading,"Reading, PA",186267.0,59.8,15488.12889980928,831.5014951553029
2000,Reading,"Reading, PA",240264.0,100.65,26068.230330531842,1084.9827827111778
2010,Reading,"Reading, PA                                                                                         ",266254.0,103.84,26894.436537729027,1010.1045068892496
2020,Reading,"Reading, PA",276278.0,96.12,24894.965716549636,901.0838979777483
1960,Lubbock,Lubbock,129289.0,76.2,19735.709400760323,1526.4801646513101
1970,Lubbock,Lubbock,150135.0,76.9,19917.00856848384,1326.6066252695136
1980,Lubbock,Lubbock,175479.0,94.0,24345.8882371584,1387.3961121933908
1990,Lubbock,"Lubbock, TX",187906.0,108.6,28127.27087824896,1496.879869628908
2000,Lubbock,"Lubbock, TX",202225.0,74.52,19300.59139822387,954.4117393113547
2010,Lubbock,"Lubbock, TX                                                                                         ",237356.0,96.46,24983.025312301055,1052.5550359923934
2020,Lubbock,"Lubbock, TX",272280.0,106.27,27523.803648540674,1010.8639506589054
1960,Eugene,Eugene,95686.0,38.2,9893.754581483521,1033.9814164541856
1970,Eugene,Eugene,139255.0,55.3,14322.63425015808,1028.5184912683983
1980,Eugene,Eugene,182495.0,62.0,16057.926284083202,879.9104788669938
1990,Eugene,"Eugene--Springfield, OR",189192.0,65.5,16964.422122700802,896.677561561842
2000,Eugene,"Eugene, OR",224049.0,68.5,17741.4185558016,791.8543959491718
2010,Eugene,"Eugene, OR                                                                                          ",247421.0,86.75,22468.1468571648,908.0937696139293
2020,Eugene,"Eugene, OR",270179.0,73.49,19033.822622859265,704.4893430969566
1950,Salem,Winston-Salem,92477.0,23.1,5982.872534876161,646.9578960039968
1960,Salem,Winston-Salem,128176.0,43.0,11136.9488744448,868.8794216112846
1970,Salem,Winston-Salem,142554.0,66.0,17093.9215282176,1199.119037572962
1980,Salem,Winston-Salem,171530.0,109.0,28230.870402662404,1645.8269925180668
1990,Salem,"Winston-Salem, NC",185184.0,120.7,31261.156491755522,1688.113254479627
2000,Salem,"Winston-Salem, NC",299290.0,251.38,65107.121117626375,2175.3857836087536
2010,Salem,"Winston-Salem, NC                                                                                   ",391024.0,322.58,83547.83646321869,2136.6421616887633
2020,Salem,"Winston-Salem, NC",420924.0,310.79,80494.24048113255,1912.3224259280191
1950,Columbus,Columbus,437707.0,64.5,16705.4233116672,381.65766852408575
1960,Columbus,Columbus,616743.0,144.8,37503.027837665286,608.0819374952822
1970,Columbus,Columbus,790019.0,234.5,60735.221187379204,768.7817785063297
1980,Columbus,"Columbus, OH",833648.0,305.0,78994.63736524801,947.5778429894633
1990,Columbus,"Columbus, OH",945237.0,344.9,89328.68992548864,945.0401320038111
2000,Columbus,"Columbus, OH",1133193.0,397.71,103006.41713617306,908.9927058865794
2010,Columbus,"Columbus, OH                                                                                        ",1368035.0,510.46,132208.53308021146,966.4119198720169
2020,Columbus,"Columbus, OH",1567254.0,516.16,133684.82630310298,852.987622319694
1980,Round Lake Beach,Round Lake Beach,65676.0,41.0,10618.951252377601,1616.8693666449847
1990,Round Lake Beach,"Round Lake Beach--McHenry, IL--WI",112693.0,75.6,19580.31011414016,1737.4912473836139
2000,Round Lake Beach,"Round Lake Beach--McHenry--Grayslake, IL--WI",226848.0,133.15,34485.69168912384,1520.211405395853
2010,Round Lake Beach,"Round Lake Beach--McHenry--Grayslake, IL--WI                                                        ",290373.0,152.6,39523.218563727365,1361.118925097284
2020,Round Lake Beach,"Round Lake Beach--McHenry--Grayslake, IL--WI",261835.0,127.61,33050.838275997696,1262.2773225885653
1950,Peoria,Peoria,154539.0,33.2,8598.760526315522,556.4136254483025
1960,Peoria,Peoria,181432.0,50.4,13053.54007609344,719.4728645494423
1970,Peoria,Peoria,247121.0,106.7,27635.173137285125,1118.2850966645944
1980,Peoria,Peoria,261418.0,123.0,31856.8537571328,1218.6174539294466
1990,Peoria,"Peoria, IL",242353.0,129.1,33436.74650443776,1379.6712441949455
2000,Peoria,"Peoria, IL",247172.0,123.14,31893.113590677505,1290.320650829281
2010,Peoria,"Peoria, IL                                                                                          ",266921.0,143.51,37168.91937143193,1392.5063734749958
2020,Peoria,"Peoria, IL",259781.0,145.79,37759.436660588544,1453.5103283376593
1970,Killeen,Killeen,73585.0,40.3,10437.65208465408,1418.4483365705078
1980,Killeen,Killeen,88145.0,40.0,10359.952441344001,1175.3306984337173
1990,Killeen,"Killeen, TX",137876.0,66.2,17145.72129042432,1243.5609743845425
2000,Killeen,"Killeen, TX",167976.0,64.08,16596.64381103309,988.0366130300214
2010,Killeen,"Killeen, TX                                                                                         ",217630.0,84.81,21965.68916375962,1009.3134753370224
2020,Killeen,"Killeen, TX",257222.0,100.42,26008.660603994114,1011.1367069688484
1990,Kennewick,"Richland--Kennewick--Pasco, WA",116118.0,97.2,25174.68443246592,2168.0260108222606
2000,Kennewick,"Kennewick--Richland, WA",153851.0,84.77,21955.329211318272,1427.0514466151194
2010,Kennewick,"Kennewick--Pasco, WA                                                                                ",210975.0,102.47,26539.608166612994,1257.950381164261
2020,Kennewick,"Kennewick--Richland--Pasco, WA",255401.0,112.21,29062.256586080257,1137.9069222939713
1950,Wilmington,Wilmington,187359.0,46.7,12095.24447526912,645.565170355794
1960,Wilmington,Wilmington,283667.0,90.0,23309.892993024,821.7343925456257
1970,Wilmington,Wilmington,371267.0,109.8,28438.069451489282,765.9735298717441
1980,Wilmington,Wilmington,406112.0,171.0,44288.796686745605,1090.5562181552284
1990,Wilmington,"Wilmington, DE--NJ--MD--PA",449616.0,187.8,48639.97671211009,1081.8115172082419
2000,Wilmington,"Wilmington, NC",161149.0,118.92,30800.138608115714,1911.2832600956701
2010,Wilmington,"Wilmington, NC                                                                                      ",219957.0,133.77,34646.270951964674,1575.1383657698857
2020,Wilmington,"Wilmington, NC",255329.0,142.25,36842.5808695296,1442.9454104128242
1950,Montgomery,Montgomery,109468.0,28.7,7433.265876664321,679.0355059619543
1960,Montgomery,Montgomery,142893.0,39.2,10152.753392517121,710.5143983622096
1970,Montgomery,Montgomery,138983.0,51.1,13234.839243816961,952.263172029454
1980,Montgomery,Montgomery,196947.0,118.0,30561.859701964804,1551.780920855093
1990,Montgomery,"Montgomery, AL",210007.0,156.4,40507.414045655045,1928.8601830250916
2000,Montgomery,"Montgomery, AL",196892.0,98.76,25578.722577678338,1299.1245239866698
2010,Montgomery,"Montgomery, AL                                                                                      ",263907.0,153.58,39777.03739854029,1507.23692052656
2020,Montgomery,"Montgomery, AL",254348.0,145.1,37580.72748097536,1477.5318650422005
1980,Winter Haven,Winter Haven,72560.0,46.0,11913.9453075456,1641.9439508745315
1990,Winter Haven,"Winter Haven, FL",86427.0,48.1,12457.842810716162,1441.4295082226806
2000,Winter Haven,"Winter Haven, FL",153924.0,104.16,26977.31615725978,1752.6387150320795
2010,Winter Haven,"Winter Haven, FL                                                                                    ",201289.0,134.36,34799.0802504745,1728.8118203416232
2020,Winter Haven,"Winter Haven, FL",253251.0,142.72,36964.310310715395,1459.5918796259598
1990,Tallahassee,"Tallahassee, FL",155884.0,89.0,23050.894181990403,1478.7209836795569
2000,Tallahassee,"Tallahassee, FL",204260.0,113.88,29494.78460050637,1443.9824048030143
2010,Tallahassee,"Tallahassee, FL                                                                                     ",240223.0,126.5,32763.349595750402,1363.8723018091691
2020,Tallahassee,"Tallahassee, FL",252934.0,125.46,32493.990832275456,1284.682598317168
1960,Laredo,Laredo,60678.0,13.5,3496.4839489536002,576.2358596119847
1970,Laredo,Laredo,70197.0,22.1,5723.873723842561,815.4014735448184
1980,Laredo,Laredo,94961.0,22.0,5697.9738427392,600.0330496455598
1990,Laredo,"Laredo, TX",123651.0,32.9,8521.06088300544,689.1218739036029
2000,Laredo,"Laredo, TX",175586.0,42.51,11010.039457038336,627.0454055014828
2010,Laredo,"Laredo, TX                                                                                          ",235730.0,65.68,17011.04190868685,721.6324569926123
2020,Laredo,"Laredo, TX",251462.0,64.2,16627.72366835712,661.2420034978296
1970,Anchorage,Anchorage,110782.0,54.5,14115.435201331202,1274.1632396356088
1980,Anchorage,Anchorage,170247.0,140.0,36259.833544704,2129.836857313433
1990,Anchorage,"Anchorage, AK",221883.0,161.3,41776.50821971969,1882.8169900226555
2000,Anchorage,"Anchorage, AK",225744.0,78.85,20422.05624999936,904.6555500921115
2010,Anchorage,"Anchorage, AK                                                                                       ",251243.0,84.98,22009.71896163533,876.0331217839037
2020,Anchorage,"Anchorage, AK",249252.0,91.69,23747.600983670785,952.7546813534409
1970,Nashua,Nashua,60961.0,33.5,8676.460169625601,1423.2804858230018
1980,Nashua,Nashua,75299.0,35.0,9064.958386176,1203.8617227554153
1990,Nashua,"Nashua, NH",96791.0,43.5,11266.448279961602,1163.9975080288045
2000,Nashua,"Nashua, NH--MA",197155.0,137.7,35664.13627932672,1808.9389708263407
2010,Nashua,"Nashua, NH--MA                                                                                      ",226400.0,182.28,47210.30327520461,2085.2607453712285
2020,Nashua,"Nashua, NH--MA",242984.0,195.56,50649.807485730824,2084.4914679868148
2000,Livermore,"Livermore, CA",75202.0,20.87,5405.305186271233,718.7714670183284
2010,Livermore,"Livermore, CA                                                                                       ",81624.0,24.47,6337.700905992192,776.4506647545076
2020,Livermore,"Livermore--Pleasanton--Dublin, CA",240381.0,65.26,16902.26240805274,703.1446914711537
1950,York,New York,12296117.0,1253.4,324629.10974951426,264.0094509100021
1960,York,New York,14114927.0,1891.5,489896.2510700544,347.07671606807065
1970,York,New York,16206841.0,2425.1,628098.0166375834,387.5511684464501
1980,York,New York,15590274.0,2808.0,727268.6613823489,466.4886976215741
1990,York,"New York, NY--Northeastern New Jersey",16044012.0,2966.4,768294.0730500711,478.8665534842975
2000,York,"New York--Newark, NY--NJ--CT",17799861.0,3352.6,868319.4138712474,487.8237048431151
2010,York,"New York--Newark, NY--NJ--CT                                                                        ",18351295.0,3450.2,893597.6978281267,486.93985782917593
2020,York,"New York--Jersey City--Newark, NY--NJ",19426449.0,3248.12,841259.2180944568,433.0483754876956
1990,Gulfport,"Biloxi--Gulfport, MS",179643.0,128.9,33384.94674223104,1858.4051002394217
2000,Gulfport,"Gulfport--Biloxi, MS",205754.0,134.91,34941.529596542976,1698.2187270499226
2010,Gulfport,"Gulfport, MS                                                                                        ",208948.0,164.52,42610.484391247875,2039.2865397729518
2020,Gulfport,"Gulfport--Biloxi, MS",236344.0,168.64,43677.55949270631,1848.0502780991396
2000,Aguadilla,"Aguadilla--Isabela--San Sebastián, PR",299086.0,239.54,62040.575194988545,2074.3389926304994
2010,Aguadilla,"Aguadilla--Isabela--San Sebastián, PR                                                               ",306196.0,239.27,61970.64551600948,2023.8881473307774
2020,Aguadilla,"Aguadilla--Isabela--San Sebastián, PR",232573.0,187.32,48515.657282813954,2086.0399652072233
1970,Appleton,Appleton,129532.0,37.1,9608.855889346562,741.8132885577742
1980,Appleton,Appleton,142151.0,49.0,12690.941740646402,892.778928086781
1990,Appleton,"Appleton--Neenah, WI",160918.0,57.6,14918.331515535361,927.0766176273232
2000,Appleton,"Appleton, WI",187683.0,73.04,18917.273157894146,1007.9374880993029
2010,Appleton,"Appleton, WI                                                                                        ",216154.0,103.78,26878.89660906701,1243.5067872473796
2020,Appleton,"Appleton, WI",230967.0,107.78,27914.89185320141,1208.609535267004
1970,Lafayette,Lafayette,79117.0,18.6,4817.377885224961,608.8928909368354
1980,Lafayette,Lafayette,113999.0,48.0,12431.9429296128,1090.530875675471
1990,Lafayette,"Lafayette, LA",129592.0,70.7,18311.215940075523,1412.9896860975618
2000,Lafayette,"Lafayette, LA",178079.0,124.6,32271.251854786562,1812.1873918197296
2010,Lafayette,"Lafayette, LA                                                                                       ",252720.0,178.63,46264.95761493197,1830.6805007491282
2020,Lafayette,"Lafayette, LA",227316.0,161.2,41750.60833861632,1836.6770635862115
2010,Navarre,"Fort Walton Beach--Navarre--Wright, FL                                                              ",191917.0,120.51,31211.94671765914,1626.325271740343
2020,Navarre,"Navarre--Miramar Beach--Destin, FL",226213.0,119.62,30981.437775839237,1369.5692898215063
1980,Bremerton,Bremerton,64536.0,35.0,9064.958386176,1404.635921993306
1990,Bremerton,"Bremerton, WA",112977.0,55.2,14296.734369054722,1265.4553023230146
2000,Bremerton,"Bremerton, WA",178369.0,117.5,30432.360296448,1706.1462640059653
2010,Bremerton,"Bremerton, WA                                                                                       ",198979.0,136.49,35350.74771797607,1776.6069644523327
2020,Bremerton,"Bremerton, WA",224449.0,146.91,38049.51532894618,1695.2410270906166
1960,Green Bay,Green Bay,97162.0,46.6,12069.344594165761,1242.187747696194
1970,Green Bay,Green Bay,129105.0,77.6,20098.30773620736,1556.7412366838898
1980,Green Bay,Green Bay,142747.0,86.0,22273.8977488896,1560.3758922351853
1990,Green Bay,"Green Bay, WI",161931.0,100.1,25925.78098446336,1601.0387748154064
2000,Green Bay,"Green Bay, WI",187316.0,82.11,21266.392373968898,1135.3217223285196
2010,Green Bay,"Green Bay, WI                                                                                       ",206520.0,105.01,27197.46514663834,1316.9409813402256
2020,Green Bay,"Green Bay, WI",224156.0,113.66,29437.804862078978,1313.2731161369304
1980,Rock Hill,Rock Hill,50846.0,39.0,10100.953630310401,1986.577829192149
1990,Rock Hill,"Rock Hill, SC",58757.0,43.4,11240.54839885824,1913.0568951543203
2000,Rock Hill,"Rock Hill, SC",70007.0,61.18,15845.54725903565,2263.4232661070537
2010,Rock Hill,"Rock Hill, SC                                                                                       ",104996.0,95.62,24765.466311032837,2358.705694601017
2020,Rock Hill,"Rock Hill, SC",218443.0,145.15,37593.67742152704,1720.9833879559903
1970,Roanoke,Roanoke,156621.0,66.4,17197.521052631044,1098.0341750232117
1980,Roanoke,Roanoke,177475.0,90.0,23309.892993024,1313.4183965642485
1990,Roanoke,"Roanoke, VA",178277.0,91.7,23750.19097178112,1332.2072377132845
2000,Roanoke,"Roanoke, VA",197442.0,111.97,29000.096871432193,1468.790676321765
2010,Roanoke,"Roanoke, VA                                                                                         ",210111.0,124.18,32162.47235415245,1530.7371986308406
2020,Roanoke,"Roanoke, VA",217312.0,125.5,32504.350784716804,1495.7457841590342
1970,Brownsville,Brownsville,52627.0,15.2,3936.78192771072,748.0536469323199
1980,Brownsville,Brownsville,91611.0,31.0,8028.963142041601,876.4191136480991
1990,Brownsville,"Brownsville, TX",117676.0,38.1,9867.854700380161,838.5613634369082
2000,Brownsville,"Brownsville, TX",165776.0,57.33,14848.401836556288,895.6906811936764
2010,Brownsville,"Brownsville, TX                                                                                     ",217585.0,81.53,21116.17306356941,970.479263900058
2020,Brownsville,"Brownsville, TX",216444.0,62.1,16083.826165186561,743.0941104944725
1960,Fargo,Fargo,72730.0,20.2,5231.77598287872,719.3422223124873
1970,Fargo,Fargo,85446.0,23.5,6086.4720592896,712.3179621386139
1980,Fargo,Fargo,104643.0,45.0,11654.946496512,1113.781762421949
1990,Fargo,"Fargo--Moorhead, ND--MN",121336.0,51.5,13338.4387682304,1099.2977161131405
2000,Fargo,"Fargo, ND--MN",142477.0,45.81,11864.735533449217,832.7474282480131
2010,Fargo,"Fargo, ND--MN                                                                                       ",176676.0,70.27,18199.846451331072,1030.1255660831732
2020,Fargo,"Fargo, ND--MN",216214.0,77.73,20131.97758164173,931.1135070643775
2000,Bel Air,"Aberdeen--Havre de Grace--Bel Air, MD",174598.0,102.05,26430.828665978883,1513.8105056174115
2010,Bel Air,"Aberdeen--Bel Air South--Bel Air North, MD                                                          ",213751.0,131.13,33962.51409083597,1588.8821147426665
2020,Bel Air,"Bel Air--Aberdeen, MD",214647.0,107.2,27764.672542801924,1293.5038711373522
2000,Thousand Oaks,"Thousand Oaks, CA",210990.0,86.17,22317.927546765313,1057.77181604651
2010,Thousand Oaks,"Thousand Oaks, CA                                                                                   ",214811.0,85.62,22175.478200696834,1032.3250764950042
2020,Thousand Oaks,"Thousand Oaks, CA",213986.0,80.2,20771.704644894722,970.7039079610219
1970,Gainesville,Gainesville,69329.0,29.0,7510.9655199744,1083.380045864559
1980,Gainesville,Gainesville,103768.0,52.0,13467.938173747201,1297.8893467877576
1990,Gainesville,"Gainesville, FL",126215.0,61.2,15850.727235256321,1255.8513041442238
2000,Gainesville,"Gainesville, FL",159508.0,77.47,20064.637890772992,1257.9079350736636
2010,Gainesville,"Gainesville, FL                                                                                     ",187781.0,87.04,22543.256512364547,1200.5078528905772
2020,Gainesville,"Gainesville, FL",213748.0,87.7,22714.195727646722,1062.6623747425344
1990,Deltona,"Deltona, FL",58053.0,60.0,15539.928662016002,2676.851956318537
2000,Deltona,"Deltona, FL",147713.0,89.53,23188.16355183821,1569.8119699578378
2010,Deltona,"Deltona, FL                                                                                         ",182169.0,96.46,24983.025312301055,1371.4202368295953
2020,Deltona,"Deltona, FL",210712.0,108.98,28225.69042644173,1339.538822014965
1980,Olympia,Olympia,68616.0,42.0,10877.950063411201,1585.3372483693602
1990,Olympia,"Olympia, WA",95471.0,55.4,14348.53413126144,1502.9206912320433
2000,Olympia,"Olympia--Lacey, WA",143826.0,91.95,23814.94067453952,1655.8161024112137
2010,Olympia,"Olympia--Lacey, WA                                                                                  ",176617.0,105.58,27345.09446892749,1548.2708045617064
2020,Olympia,"Olympia--Lacey, WA",208157.0,106.21,27508.263719878658,1321.5151890101536
1950,Evansville,Evansville,137573.0,22.2,5749.77360494592,417.9434631029286
1960,Evansville,Evansville,143660.0,34.1,8831.85945624576,614.7751257305973
1970,Evansville,Evansville,142476.0,40.5,10489.4518468608,736.2258799279037
1980,Evansville,Evansville,180089.0,68.0,17611.9191502848,977.9564076809133
1990,Evansville,"Evansville, IN--KY",183087.0,74.9,19399.01094641664,1059.5515217583247
2000,Evansville,"Evansville, IN--KY",211989.0,105.72,27381.354302472195,1291.6403352283464
2010,Evansville,"Evansville, IN--KY                                                                                  ",229351.0,118.84,30779.418703233026,1342.0224330058743
2020,Evansville,"Evansville, IN",206855.0,112.75,29202.115944038404,1411.7191242193035
1990,College Station,"Bryan--College Station, TX",107599.0,62.3,16135.625927393281,1499.6074245479308
2000,College Station,"College Station--Bryan, TX",132500.0,49.15,12729.791562301441,960.7389858340711
2010,College Station,"College Station--Bryan, TX                                                                          ",171345.0,71.42,18497.695084019713,1079.5584980022595
2020,College Station,"College Station--Bryan, TX",206137.0,81.63,21142.072944672767,1025.6321254637821
1950,Amarillo,Amarillo,74443.0,22.0,5697.9738427392,765.4143227354084
1960,Amarillo,Amarillo,137969.0,54.8,14193.134844641281,1028.7191212983555
1970,Amarillo,Amarillo,127010.0,60.7,15721.227829739522,1237.7944909644534
1980,Amarillo,Amarillo,149230.0,80.0,20719.904882688003,1388.454391388327
1990,Amarillo,"Amarillo, TX",157934.0,88.2,22843.69513316352,1446.4076850560057
2000,Amarillo,"Amarillo, TX",179312.0,74.08,19186.631921369088,1070.0138262564183
2010,Amarillo,"Amarillo, TX                                                                                        ",196651.0,81.18,21025.523479707652,1069.1795861555574
2020,Amarillo,"Amarillo, TX",205860.0,83.99,21753.310138712066,1056.7040774658537
1950,Portland,Portland,512643.0,113.5,29396.365052313602,573.4276104874855
1960,Portland,Portland,651685.0,192.4,49831.37124286465,764.6542615353222
1970,Portland,Portland,824926.0,266.8,69100.8827837645,837.6615936916098
1980,Portland,Portland,1026144.0,349.0,90390.58505072641,880.8762225450464
1990,Portland,"Portland--Vancouver, OR--WA",1172158.0,388.0,100491.5386810368,857.3207594969007
2000,Portland,"Portland, OR--WA",1583138.0,473.94,122749.89650126439,775.3581589303294
2010,Portland,"Portland, OR--WA                                                                                    ",1849898.0,524.38,135813.79652979918,734.1691084038102
2020,Portland,"Portland, OR--WA",2104238.0,519.3,134498.08256974848,639.1771395143918
1950,Kalamazoo,Kalamazoo,83332.0,21.2,5490.77479391232,658.903517725762
1960,Kalamazoo,Kalamazoo,115659.0,42.1,10903.84994451456,942.7584489330325
1970,Kalamazoo,Kalamazoo,152083.0,73.3,18984.61284876288,1248.3060466168397
1980,Kalamazoo,Kalamazoo,154990.0,78.0,20201.907260620803,1303.432947972179
